property_id,price,beds,baths,size(sqft),cluster,latitude,longitude,dist_P (mi.),dist_S (mi.),dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.),features
M6892799343,1050000,5,3,3100,1,40.092971,-74.04311,0.4640503843137508,0.2670031050969481,0.1996002011533061,3.8842443729903535,2496,"basement, garage_1_or_more, two_or_more_stories"
M6942039454,419900,2,2,1141,0,40.089268,-74.051416,0.2933997033716906,0.0694117376688074,0.064825110724284,3.8842443729903535,2496,single_story
M9479483724,5700000,7,8,4480,1,40.083495,-74.039428,0.4730206378001453,0.8192165519869428,0.4657342652711242,3.8842443729903535,2496,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9823689785,1595000,5,5,3300,1,40.098001,-74.042501,0.7992926501052561,0.2661418073282143,0.4028645883210786,3.8842443729903535,2496,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5174972379,699900,4,3,2504,1,39.943462,-74.151262,0.8025237744610779,0.185617653059978,0.1835075969212379,1.3628212791392706,1857,"basement, two_or_more_stories"
M5211940194,318621,3,1,1440,0,39.950613,-74.147364,0.8778596038718283,0.4232210364886591,0.4230840584225426,1.3628212791392706,1857,"garage_1_or_more, single_story"
M5692859108,1175000,4,4,4191,1,39.942851,-74.154667,0.9783029099451422,0.2477541741008741,0.2474027950576036,1.3628212791392706,1857,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5785441864,219000,2,2,945,1,39.946109,-74.149934,0.7952748337302681,0.1375456038970439,0.1356836482986423,1.3628212791392706,1857,two_or_more_stories
M5890406694,295000,3,1,1072,0,39.944664,-74.150719,0.7963318456737459,0.1311374255024268,0.1286613663227539,1.3628212791392706,1857,"garage_1_or_more, single_story"
M5894245086,824900,4,4,3445,1,39.943286,-74.138637,0.186949425531616,0.7767107031286142,0.7744319985980559,1.3628212791392706,1857,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5908281446,259900,2,2,1155,1,39.944496,-74.149859,0.7481564806528198,0.1746785142153709,0.1721883068251797,1.3628212791392706,1857,"basement, two_or_more_stories"
M6682033200,729000,4,2,2418,1,39.941522,-74.145134,0.4506849522944492,0.5042124499797509,0.5017211376578115,1.3628212791392706,1857,"basement, garage_1_or_more, two_or_more_stories"
M6846023586,650000,7,5,3862,1,39.940844,-74.142645,0.3131057508436747,0.6420519694421921,0.6395671956664876,1.3628212791392706,1857,"basement, two_or_more_stories"
M5181044802,599999,4,3,2648,1,39.586311,-74.338984,0.4527840991738648,1.0741079425579545,1.2211084078609824,2.3304451747833883,909,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5234409632,295000,4,3,2166,1,39.609031,-74.331886,1.174518659940031,0.5559394740929208,0.5600482241666157,2.3304451747833883,909,two_or_more_stories
M5238807013,429000,3,2,1100,0,39.584701,-74.33739,0.567512589207065,1.0949107319818403,1.3383027385836102,2.3304451747833883,909,"basement, single_story"
M5286415034,649999,4,3,3176,1,39.621282,-74.328274,2.040531763282951,0.5579215885296631,1.352058589510259,2.3304451747833883,909,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5286731015,180000,2,2,1410,1,39.614573,-74.321137,1.7763320944055736,1.0815932392390577,1.2592058403742774,2.3304451747833883,909,two_or_more_stories
M5288929705,169900,2,2,1410,1,39.614472,-74.320777,1.7811408577138044,1.094822336708772,1.2712952841284029,2.3304451747833883,909,two_or_more_stories
M5434925073,169000,3,1,1900,1,39.607665,-74.34108,1.029781943807389,0.4907614636442334,0.2610990377213177,2.3304451747833883,909,"basement, two_or_more_stories"
M5467420975,299000,4,3,2736,1,39.61295,-74.339628,1.386791488662467,0.521719999095937,0.6182866518469875,2.3304451747833883,909,"basement, garage_1_or_more, two_or_more_stories"
M5528694041,595000,4,4,2036,1,39.581835,-74.332285,0.836336746105667,1.2841249787391795,1.5847898088358294,2.3304451747833883,909,"garage_1_or_more, two_or_more_stories"
M5560772161,429900,4,1,1650,0,39.583733,-74.328854,0.8259037755292671,1.3032594500288663,1.5230564332874068,2.3304451747833883,909,single_story
M5592410946,344900,3,2,1560,0,39.585835,-74.337631,0.4882699137676528,1.0987425318575172,1.2591247633479472,2.3304451747833883,909,"garage_1_or_more, single_story"
M5726225945,220000,2,1,624,0,39.607768,-74.325396,1.2566694779315843,0.7206958936641622,0.8351027957316755,2.3304451747833883,909,single_story
M5732113964,440000,5,3,2425,1,39.601593,-74.334458,0.6437334323644001,0.0929809137869031,0.3414665318705177,2.3304451747833883,909,"basement, garage_1_or_more, two_or_more_stories"
M5733977261,154900,2,2,1410,1,39.614749,-74.319648,1.831335119904637,1.1001410367669708,1.333007747923379,2.3304451747833883,909,two_or_more_stories
M5745534778,219900,3,2,1600,0,39.612895,-74.34086,1.38727958677709,0.5022369630676573,0.6163807582535134,2.3304451747833883,909,single_story
M5746652756,529000,3,2,1664,1,39.579027,-74.339306,0.9556803361438846,0.8695301788833604,1.7229512734846903,2.3304451747833883,909,"basement, garage_1_or_more, two_or_more_stories"
M5747951989,449900,5,4,2585,1,39.599881,-74.333231,0.5666642785041559,0.2037081118038411,0.4627871170217748,2.3304451747833883,909,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5766348770,199900,3,2,1256,0,39.596322,-74.351974,0.7666010123718945,0.9405478249723924,0.8442311218336725,2.3304451747833883,909,single_story
M5794129567,149900,2,2,1410,1,39.613729,-74.320828,1.736899198147963,1.142130588941722,1.2405093057863092,2.3304451747833883,909,two_or_more_stories
M5846700776,649900,3,3,2887,0,39.634591,-74.323058,3.0018698247783475,0.4420305127424752,2.303471279914524,2.3304451747833883,909,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6031945068,240000,2,1,1030,0,39.620991,-74.321414,2.1562231443452844,0.6722147917867535,1.54838724396363,2.3304451747833883,909,single_story
M6501597775,359900,2,2,1400,0,39.586184,-74.339273,0.4624692402997433,1.061751312899487,1.229303687776099,2.3304451747833883,909,single_story
M6602530331,18500,2,2,1000,0,39.615565,-74.322433,1.7985851026609685,0.9944818157946784,1.24500398286444,2.3304451747833883,909,single_story
M6643503151,145000,4,3,2040,1,39.619137,-74.314335,2.2461510084833205,1.015706263255603,1.744873522620498,2.3304451747833883,909,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6643771533,209000,4,2,1790,1,39.605045,-74.33821,0.8405876632381043,0.2556774011664142,0.1186171239048275,2.3304451747833883,909,"basement, two_or_more_stories"
M6648743312,410000,4,3,2108,1,39.614799,-74.376485,2.5616656096752504,0.8765145126381291,2.130758451762558,2.3304451747833883,909,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6676751893,459000,4,3,2683,1,39.59917,-74.338803,0.4350029040515094,0.2275506944933041,0.3383686221010298,2.3304451747833883,909,"basement, two_or_more_stories"
M6701272883,403000,3,2,1136,0,39.58262,-74.333422,0.7620840770960342,1.2393390469688927,1.5168763026232546,2.3304451747833883,909,single_story
M6751283778,449900,3,3,3187,1,39.582422,-74.332453,0.7957169205643507,1.2859903279995817,1.5433018849408782,2.3304451747833883,909,two_or_more_stories
M6823011605,275000,5,3,3437,1,39.60442,-74.338064,0.7977484814196737,0.2137562934451503,0.1059464497311933,2.3304451747833883,909,"basement, two_or_more_stories"
M6859880922,159900,2,3,1331,1,39.594852,-74.354962,0.9021942118059716,1.1126870192038911,1.0351844311055,2.3304451747833883,909,"basement, two_or_more_stories"
M6893133363,242000,4,2,1568,1,39.599778,-74.355577,1.040960949238042,0.7760550138946078,0.9025817324226328,2.3304451747833883,909,"garage_1_or_more, two_or_more_stories"
M9272671772,152000,3,1,1500,1,39.608848,-74.340989,1.1101803580699714,0.5584586587136309,0.3400066771102573,2.3304451747833883,909,"basement, two_or_more_stories"
M9372547562,419985,3,4,2162,1,39.609978,-74.335658,1.1917498813509837,0.5707310663436261,0.4742547944262361,2.3304451747833883,909,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9427311340,290000,4,5,4000,1,39.599122,-74.338061,0.4327040478337888,0.2070634663393788,0.3511770891361523,2.3304451747833883,909,"basement, two_or_more_stories"
M9930412229,29900,2,2,784,0,39.590329,-74.338429,0.1754717467127208,0.7954520315711969,0.946323293993866,2.3304451747833883,909,single_story
M5619395860,250000,2,1,615,0,39.630698,-74.295942,3.499463861997882,1.8448973706063188,0.957190481839196,2.3304451747833883,909,single_story
M5990116233,259999,3,2,1460,1,39.637349,-74.307724,3.5025436987610497,1.646120901576008,0.1792460007195161,2.3304451747833883,909,"basement, garage_1_or_more, two_or_more_stories"
M6295574128,799000,4,3,2416,1,39.621899,-74.277554,3.890153815845018,2.537676711853518,2.130473534967902,2.3304451747833883,909,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6957972770,278500,3,2,1144,0,39.632077,-74.308871,3.1559012806368982,1.9885572414051131,0.4163797426476732,2.3304451747833883,909,single_story
M6969877449,199900,4,2,1800,1,39.636053,-74.305655,3.4815077787846787,1.6633691712550842,0.3148616986457154,2.3304451747833883,909,"basement, garage_1_or_more, two_or_more_stories"
M9658515593,350000,2,1,600,0,39.642656,-74.298814,4.06549311048156,1.0889012790311792,0.7391771068919816,2.3304451747833883,909,single_story
M5295879544,165000,3,1,1170,1,40.012075,-74.329871,1.0896826451291033,0.7293512735598089,0.4385367765193197,2.132629992464205,2690,two_or_more_stories
M5359753369,210000,3,2,1152,0,40.013052,-74.309731,0.034790477218339,0.3774844432138849,0.1322025127818878,2.132629992464205,2690,"basement, single_story"
M5598451361,269900,4,1,912,0,40.017512,-74.319868,0.6411290218864503,0.4227023442022504,0.500754555018831,2.132629992464205,2690,"basement, garage_1_or_more, single_story"
M5854035533,300000,5,2,1928,1,40.012387,-74.314525,0.2515744303721957,0.1119510740696609,0.1545275567500335,2.132629992464205,2690,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6194925482,222500,5,3,2452,1,40.014648,-74.322555,0.7044189878414927,0.3774004336219282,0.4352495436393924,2.132629992464205,2690,"basement, garage_1_or_more, two_or_more_stories"
M6297816046,250000,3,2,1080,1,40.011799,-74.31445,0.2528372471270549,0.1134337791711907,0.1754043848643936,2.132629992464205,2690,"basement, two_or_more_stories"
M6800687748,269900,3,1,1316,0,40.014307,-74.328316,1.011357541956024,0.6639454984278221,0.2840386237784648,2.132629992464205,2690,single_story
M5603135834,699000,5,4,4386,1,40.10297,-74.482155,3.3646396478490184,2.9300387234011662,3.687767257408868,0.8882555515971975,213,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5792614778,424900,4,3,2410,1,40.075119,-74.473638,2.769707571738534,2.928282015688493,3.290587933271553,0.8882555515971975,213,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5845739932,149900,2,1,660,0,40.070005,-74.542296,1.068093317654725,0.8370170185382251,0.5140407214703745,0.8882555515971975,213,single_story
M5940037104,269900,3,3,2310,1,40.061571,-74.540208,0.9909153214396512,0.975710176155667,0.5846610843115106,0.8882555515971975,213,two_or_more_stories
M5985501554,325000,3,2,2010,1,40.06655,-74.533353,0.5537502533132658,0.4676604268061827,0.1001253996806236,0.8882555515971975,213,"basement, two_or_more_stories"
