property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features
M6355036754,750000,5,4,3905,104 Cypress Ln,Bayville,NJ,8721,-74.143184,39.88059,30,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6033666822,750000,4,3,3190,504 Eagle Point Dr,Toms River,NJ,8753,-74.18744,39.991505,39,"basement, garage_2_or_more, two_or_more_stories"
M6777859070,750000,5,4,3783,10 Royal Grove Dr,Jackson,NJ,8527,-74.313778,40.095558,151,"basement, garage_1_or_more, two_or_more_stories"
M5436792558,750000,4,3,3424,29 Hollywood Blvd S,Lacey,NJ,8731,-74.196427,39.825499,21,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9877834857,750000,5,4,3783,34 Imperial Pl N,Jackson,NJ,8527,-74.31082,40.095595,175,"basement, garage_1_or_more, two_or_more_stories"
M6674033405,750000,2,1,610,38 Fremont Ave,Seaside Heights,NJ,8751,-74.07148,39.945517,240,single_story
M6915803467,750000,4,4,2072,114 Jeanne Dr,Manahawkin,NJ,8050,-74.232725,39.664979,38,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6884991534,753000,4,3,2062,52 Benjamin Blvd,Manahawkin,NJ,8050,-74.216887,39.650276,17,two_or_more_stories
M9384192602,754000,5,4,3428,1659 Feldmus Ln,Toms River,NJ,8755,-74.20777,40.011824,11,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5402552525,754900,5,3,1668,381 Aldo Dr,Toms River,NJ,8753,-74.116113,40.005138,101,basement
M6689841165,758000,4,4,2000,613 Trenton Ave,Point Pleasant Beach,NJ,8742,-74.050739,40.089806,35,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9920992384,759000,3,2,1000,202 Bryn Mawr Ave Unit C,Lavallette,NJ,8735,-74.069302,39.98048,27,single_story
M5923330590,759900,12,6,3928,51 Blaine Ave,Seaside Heights,NJ,8751,-74.072694,39.941675,57,"basement, two_or_more_stories"
M6512292917,759900,6,3,4000,80 Lamson Rd,West Creek,NJ,8092,-74.276091,39.681181,8,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9949368587,764000,5,4,3428,1675 Feldmus Ln Unit 3,Toms River,NJ,8755,-74.208461,40.012479,15,"basement, garage_2_or_more, two_or_more_stories"
M5918997071,764000,5,4,3269,4 Bonnie Ct,Brick,NJ,8724,-74.115949,40.067788,36,"garage_1_or_more, garage_2_or_more, single_story"
M5292038523,769000,3,3,1671,313 Centre St,Beach Haven,NJ,8008,-74.240263,39.563939,34,"garage_1_or_more, two_or_more_stories"
M9422034895,769000,4,3,3206,5 Goldcrest Dr,Lakewood,NJ,8701,-74.20558,40.073675,18,"basement, garage_1_or_more, two_or_more_stories"
M6284693359,769900,5,5,4073,13 Bridge Creek Ln,Forked River,NJ,8731,-74.183282,39.834089,25,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5702270209,769900,4,4,2500,35 Walker Ln,Waretown,NJ,8758,-74.211054,39.785208,22,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5490739305,775000,5,5,5000,1326 Chipmunk Ln,Toms River,NJ,8755,-74.200415,40.012762,16,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6862874791,775000,3,3,1100,109 W Surf Way,Lavallette,NJ,8735,-74.067826,39.980743,51,two_or_more_stories
M6852301170,775000,4,2,2810,128 12th Ave,Seaside Park,NJ,8752,-74.081162,39.914887,22,two_or_more_stories
M5667922751,779000,5,4,3626,602 Buhler Ct,Pine Beach,NJ,8741,-74.166936,39.939581,81,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
